Trade Date,Executed Qty,Executed Price,Stock,Buy Order ID,Sell Order ID,Sell Broker ID,Buy Broker ID
01JUL2014:13:42:00,71,14.9,ES0158252033,10442104376,10442104491,A203841,C8329321
01JUL2014:13:42:00,79,14.9,ES0158252033,10442104376,10442111964,A128271,C8329321
01JUL2014:13:42:00,81,14.9,ES0158252033,10442104467,10442104488,C424759231,B8734110
01JUL2014:13:42:00,89,14.9,ES0158252033,10442104439,10442104119,A128271,C11084986
01JUL2014:13:42:00,90,14.9,ES0158252033,10442104464,10442103634,B128778,B128778
01JUL2014:13:42:00,100,14.9,ES0158252033,10442104409,10442111996,A95703,C8329321
01JUL2014:13:42:00,112,14.9,ES0158252033,10442104312,10442104410,C156520,C156520
01JUL2014:13:42:00,138,14.9,ES0158252033,10442104325,10442104410,C156520,C156520
01JUL2014:13:42:00,200,14.9,ES0158252033,10442104493,10442104338,A128271,C156520
01JUL2014:13:42:10,95,14.9,ES0158252033,10442104499,10442112000,B429816540,C11084986
01JUL2014:13:42:14,42,14.9,ES0158252033,10442104502,10442104500,A128271,C156520
01JUL2014:13:42:29,93,14.9,ES0158252033,10442104507,10442112000,B429816540,B128778
01JUL2014:13:42:41,117,14.9,ES0158252033,10442104509,10442112000,B429816540,B8734110
01JUL2014:13:42:48,100,14.55,ES0158252033,10442104511,10442104513,C8390656,A8605026
01JUL2014:13:42:48,135,14.65,ES0158252033,10442104477,10442104513,C8390656,C8329321
01JUL2014:13:42:48,194,14.5,ES0158252033,10442104317,10442104513,C8390656,C1840321
01JUL2014:13:42:52,40,14.65,ES0158252033,10442104514,10442104516,B433077165,B429816540
01JUL2014:13:42:52,100,14.8,ES0158252033,10442104518,10442104512,B433077165,B8734110
01JUL2014:13:42:56,12,14.74,ES0158252033,10442104521,10442112007,A11288376,C9324721
01JUL2014:13:42:56,18,14.51,ES0158252033,10442104520,10442104522,A11288376,C9943570
01JUL2014:13:42:56,35,14.5,ES0158252033,10442104443,10442104522,A11288376,C8329321
01JUL2014:13:42:56,100,14.5,ES0158252033,10442104346,10442104522,A11288376,C9324721
01JUL2014:13:42:56,182,14.5,ES0158252033,10442104480,10442104522,A11288376,B128778
01JUL2014:13:42:56,200,14.5,ES0158252033,10442104396,10442104522,A11288376,C9324721
01JUL2014:13:42:57,30,14.25,ES0158252033,10442104335,10442104524,B144453,B128778
01JUL2014:13:42:57,45,14.4,ES0158252033,10442104418,10442104524,B144453,C8329321
01JUL2014:13:42:57,50,14.3,ES0158252033,10442104454,10442104524,B144453,B8734110
01JUL2014:13:42:57,70,14.2,ES0158252033,10442104431,10442104524,B144453,B124251
01JUL2014:13:42:57,150,14.17,ES0158252033,10442104369,10442104524,B144453,B8734110
01JUL2014:13:43:12,135,14.49,ES0158252033,10442104533,10442104528,B429816540,B8734110
01JUL2014:13:44:00,75,14.69,ES0158252033,10442104554,10442112009,B429816540,B128778
01JUL2014:13:44:02,125,14.69,ES0158252033,10442104555,10442112009,B429816540,C424759231
01JUL2014:13:44:47,101,14.51,ES0158252033,10442104557,10442104573,C9324721,C11084986
01JUL2014:13:44:50,19,14.51,ES0158252033,10442104557,10442104575,A11288376,C11084986
01JUL2014:13:44:50,186,14.5,ES0158252033,10442104550,10442104575,A11288376,C156520
01JUL2014:13:44:53,200,14.3,ES0158252033,10442104526,10442104576,B144453,C8329321
01JUL2014:13:44:57,51,14.25,ES0158252033,10442104546,10442104579,B144453,B128778
01JUL2014:13:44:57,171,14.23,ES0158252033,10442112022,10442104579,B144453,A11288376
01JUL2014:13:45:09,49,14.21,ES0158252033,10442104570,10442104586,B144453,B128778
01JUL2014:13:45:13,50,14.1,ES0158252033,10442104463,10442112004,A8605026,B128778
01JUL2014:13:45:13,200,14,ES0158252033,10442104319,10442112004,A8605026,C9324721
01JUL2014:13:45:19,84,13.76,ES0158252033,10442104303,10442104591,B11293128,C11084986
01JUL2014:13:45:29,100,14,ES0158252033,10442104597,10442104593,B128778,A128271
01JUL2014:13:45:32,16,14,ES0158252033,10442104598,10442104593,B128778,A11288376
01JUL2014:13:45:35,88,14.07,ES0158252033,10442104599,10442112030,A11288376,A128271
01JUL2014:13:45:38,10,14.05,ES0158252033,10442104601,10442112034,A11288376,A128271
01JUL2014:13:45:45,12,14.03,ES0158252033,10442104603,10442112030,A11288376,B128778
01JUL2014:13:45:51,25,14.03,ES0158252033,10442104608,10442112042,A11288376,B433077165
01JUL2014:13:45:53,1,14.02,ES0158252033,10442104598,10442104611,A95703,A11288376
01JUL2014:13:45:58,116,13.76,ES0158252033,10442104303,10442112031,A8605026,C11084986
01JUL2014:13:46:06,100,13.6,ES0158252033,10442112045,10442104614,A128271,B433077165
01JUL2014:13:46:12,20,13.5,ES0158252033,10442104607,10442104618,C439398190,B128778
01JUL2014:13:46:12,30,13.5,ES0158252033,10442104228,10442104618,C439398190,B128778
01JUL2014:13:46:17,100,13.43,ES0158252033,10442112037,10442104624,B144453,B429816540
01JUL2014:13:46:17,150,13.35,ES0158252033,10442112035,10442104624,B144453,B429816540
01JUL2014:13:46:30,40,13.36,ES0158252033,10442111970,10442104629,B144453,A11288376
01JUL2014:13:46:30,160,13.5,ES0158252033,10442104627,10442104629,B144453,B433077165
01JUL2014:13:46:34,45,13.67,ES0158252033,10442104632,10442104626,B429816540,A2007006
01JUL2014:13:47:19,50,13.51,ES0158252033,10442104644,10442112048,A8605026,C424759231
01JUL2014:13:47:19,75,13.51,ES0158252033,10442104648,10442112048,A8605026,C439398190
01JUL2014:13:47:22,72,13.35,ES0158252033,10442104631,10442104650,C9324721,C424759231
01JUL2014:13:47:40,12,13.46,ES0158252033,10442104664,10442112069,A11288376,B128778
01JUL2014:13:47:40,138,13.46,ES0158252033,10442104664,10442112069,A11288376,B128778
01JUL2014:13:47:58,50,13.44,ES0158252033,10442104676,10442112067,C439398190,C11084986
01JUL2014:13:47:58,200,13.44,ES0158252033,10442104676,10442112072,A11288376,C11084986
01JUL2014:13:48:28,123,13.51,ES0158252033,10442104686,10442112077,A11288376,A128271
01JUL2014:13:48:37,11,13.33,ES0158252033,10442104689,10442112082,A8605026,B128778
01JUL2014:13:48:37,87,13.36,ES0158252033,10442104693,10442112082,A8605026,A11174628
01JUL2014:13:48:37,100,13.36,ES0158252033,10442112081,10442112082,A8605026,A8605026
01JUL2014:13:48:37,100,13.31,ES0158252033,10442104688,10442112082,A8605026,B429816540
01JUL2014:13:48:37,177,13.39,ES0158252033,10442112079,10442112082,A8605026,A11288376
01JUL2014:13:48:48,100,13.45,ES0158252033,10442104703,10442112087,A11288376,C8329321
01JUL2014:13:48:57,25,13.51,ES0158252033,10442104712,10442112077,A11288376,C424759231
01JUL2014:13:48:57,59,13.73,ES0158252033,10442104712,10442112075,B429816540,C424759231
01JUL2014:13:48:57,63,13.26,ES0158252033,10442104680,10442104715,B8734110,B124251
01JUL2014:13:48:57,98,13.45,ES0158252033,10442104712,10442112087,A11288376,C424759231
01JUL2014:13:48:57,100,13.53,ES0158252033,10442104712,10442112088,B429816540,C424759231
01JUL2014:13:48:57,188,13.61,ES0158252033,10442104712,10442112069,A11288376,C424759231
01JUL2014:13:49:01,9,13.64,ES0158252033,10442104719,10442112090,A11174628,C8329321
01JUL2014:13:49:01,18,13.33,ES0158252033,10442112094,10442104720,B124251,B429816540
01JUL2014:13:49:30,14,13.46,ES0158252033,10442104734,10442104727,A11288376,C424759231
01JUL2014:13:49:30,55,13.59,ES0158252033,10442104734,10442112090,A11174628,C424759231
01JUL2014:13:49:30,93,13.46,ES0158252033,10442104734,10442112099,A2007006,C424759231
01JUL2014:13:49:44,12,13.45,ES0158252033,10442112097,10442104737,A8982441,A11288376
01JUL2014:13:49:44,50,13.32,ES0158252033,10442104729,10442104743,A8982441,C156520
01JUL2014:13:49:44,150,13.35,ES0158252033,10442104723,10442104742,A8982441,C156520
01JUL2014:13:49:50,200,13.32,ES0158252033,10442104746,10442104744,A8982441,C156520
01JUL2014:13:49:51,4,13.3,ES0158252033,10442104730,10442112065,A8605026,C8329321
01JUL2014:13:49:51,51,13.26,ES0158252033,10442104681,10442104747,B429816540,C156520
01JUL2014:13:49:52,37,13.1,ES0158252033,10442104158,10442104753,A128271,C424759231
01JUL2014:13:49:55,10,13,ES0158252033,10442104671,10442104759,A8982441,B128778
01JUL2014:13:49:55,100,13,ES0158252033,10442104633,10442104759,A8982441,C9324721
01JUL2014:13:50:02,60,12.95,ES0158252033,10442104457,10442112106,A8605026,B8734110
01JUL2014:13:50:02,140,12.98,ES0158252033,10442104092,10442112106,A8605026,B8734110
01JUL2014:13:50:02,152,12.95,ES0158252033,10442104039,10442112106,A8605026,C156520
01JUL2014:14:32:00,3,10.01,ES0158252033,10442105005,10442103463,B128778,C424759231
01JUL2014:14:32:00,4,10.29,ES0158252033,10442104910,10442104856,B128778,B128778
01JUL2014:14:32:00,7,10.29,ES0158252033,10442105068,10442105118,B128778,B128778
01JUL2014:14:32:00,10,10.29,ES0158252033,10442104933,10442104856,B128778,B128778
01JUL2014:14:32:00,11,9.87,ES0158252033,10442105074,10442105159,B144453,B128778
01JUL2014:14:32:00,12,10.29,ES0158252033,10442104130,10442105139,A203841,C9324721
01JUL2014:14:32:00,14,10.29,ES0158252033,10442104894,10442104973,C8329321,C8329321
01JUL2014:14:32:00,19,10.29,ES0158252033,10442105036,10442105148,A8605026,B128778
01JUL2014:14:32:00,20,10.29,ES0158252033,10442103721,10442105079,A125250,C156520
01JUL2014:14:32:00,20,10.01,ES0158252033,10442105129,9703589199,C8329321,C156520
01JUL2014:14:32:00,30,10.29,ES0158252033,10442104817,10442104931,A2007006,B124251
01JUL2014:14:32:00,30,10.29,ES0158252033,10442102986,10442105148,A8605026,C9324721
01JUL2014:14:32:00,33,10.29,ES0158252033,10442103458,10442112165,A11288376,B124251
01JUL2014:14:32:00,35,10.29,ES0158252033,10442105087,10442105079,A125250,C156520
01JUL2014:14:32:00,40,10.29,ES0158252033,10442104817,10442104977,C9324721,B124251
01JUL2014:14:32:00,43,10.01,ES0158252033,10442105129,10442105159,B144453,C156520
01JUL2014:14:32:00,50,10.2,ES0158252033,10442104861,10442103984,B124251,B128778
01JUL2014:14:32:00,50,10.29,ES0158252033,10442103875,10442105079,A125250,B228150
01JUL2014:14:32:00,50,10.29,ES0158252033,10442104403,10442112115,A8605026,B128778
01JUL2014:14:32:00,50,10.29,ES0158252033,10442103436,10442112118,B433077165,B8734110
01JUL2014:14:32:00,60,10.29,ES0158252033,10442103549,10442105136,A8605026,B128778
01JUL2014:14:32:00,64,10.29,ES0158252033,10442105060,10442104856,B128778,B128778
01JUL2014:14:32:00,68,10.29,ES0158252033,10442104806,10442104834,B128778,B128778
01JUL2014:14:32:00,68,10.29,ES0158252033,10442103461,10442112115,A8605026,C424759231
01JUL2014:14:32:00,75,10.29,ES0158252033,10442105061,10442105079,A125250,B128778
01JUL2014:14:32:00,80,10.29,ES0158252033,10442105013,10442105079,A125250,B124251
01JUL2014:14:32:00,82,10.29,ES0158252033,10442104889,10442105079,A125250,C8329321
01JUL2014:14:32:00,93,10.29,ES0158252033,10442104991,10442112115,A8605026,B128778
01JUL2014:14:32:00,100,10.05,ES0158252033,10442105116,10442104864,B124251,A163878
01JUL2014:14:32:00,100,10.25,ES0158252033,10442104946,10442103984,B124251,B8734110
01JUL2014:14:32:00,100,10.29,ES0158252033,10442103935,10442105079,A125250,C9324721
01JUL2014:14:32:00,100,10.29,ES0158252033,10442104972,10442105079,A125250,C11084986
01JUL2014:14:32:00,100,10.29,ES0158252033,10442105143,10442105079,A125250,B429816540
01JUL2014:14:32:00,100,10.01,ES0158252033,10442105097,10442103463,B128778,B128778
01JUL2014:14:32:00,100,10.29,ES0158252033,10442103386,10442112111,A8605026,C424759231
01JUL2014:14:32:00,100,10.29,ES0158252033,10442103418,10442105101,B11293128,B8734110
01JUL2014:14:32:00,103,10.29,ES0158252033,10442104817,10442105004,C9324721,B124251
01JUL2014:14:32:00,120,10.29,ES0158252033,10442104882,10442105101,B11293128,C156520
01JUL2014:14:32:00,127,10.29,ES0158252033,10442104827,10442105004,C9324721,B8734110
01JUL2014:14:32:00,136,10.29,ES0158252033,10442105060,10442105118,B128778,B128778
01JUL2014:14:32:00,140,10.29,ES0158252033,10442105066,10442105079,A125250,B8734110
01JUL2014:14:32:00,150,10.29,ES0158252033,10442104919,10442105079,A125250,B8734110
01JUL2014:14:32:00,150,10.29,ES0158252033,10442104809,10442104907,A128271,A2007006
01JUL2014:14:32:00,150,10.29,ES0158252033,10442103377,10442112115,A8605026,C8329321
01JUL2014:14:32:00,154,10.29,ES0158252033,10442104863,10442105101,B11293128,C8329321
01JUL2014:14:32:00,160,10.29,ES0158252033,10442105141,10442105148,A8605026,B128778
01JUL2014:14:32:00,167,10.29,ES0158252033,10442103503,10442112165,A11288376,B124251
01JUL2014:14:32:00,200,10.29,ES0158252033,10442104831,10442105079,A125250,C156520
01JUL2014:14:32:00,200,10.29,ES0158252033,10442105137,10442105079,A125250,A2007006
01JUL2014:14:32:00,200,10,ES0158252033,10442103394,10442105159,B144453,C11084986
01JUL2014:14:32:00,200,10.29,ES0158252033,10442103470,10442105136,A8605026,B8734110
01JUL2014:14:32:00,200,10.29,ES0158252033,10442104863,10442105093,B8734110,C8329321
01JUL2014:14:32:09,109,9.82,ES0158252033,10442103367,10442105173,B144453,C9324721
01JUL2014:14:32:16,200,9.51,ES0158252033,10442105172,10442105179,A8982441,B429816540
01JUL2014:14:37:00,50,9.45,ES0158252033,10442105207,10442105218,B11293128,C8329321
01JUL2014:14:37:00,60,9.45,ES0158252033,10442105224,10442105218,B11293128,C9324721
01JUL2014:14:37:00,61,9.45,ES0158252033,10442105211,10442112169,B433077165,B124251
01JUL2014:14:37:00,70,9.45,ES0158252033,10442112168,10442105227,C9324721,B429816540
01JUL2014:14:37:00,80,9.45,ES0158252033,10442105235,10442105227,C9324721,B128778
01JUL2014:14:37:00,111,9.45,ES0158252033,10442105214,10442105255,A2007006,A2007006
01JUL2014:14:37:00,120,9.45,ES0158252033,10442105239,10442112169,B433077165,A2007006
01JUL2014:14:37:00,130,9.45,ES0158252033,10442105219,10442105218,B11293128,B128778
01JUL2014:14:37:06,41,9.41,ES0158252033,10442105210,10442105278,B429816540,B128778
01JUL2014:14:42:00,3,9.01,ES0158252033,10442105331,10442105339,A2007006,C424759231
01JUL2014:14:42:00,18,9.01,ES0158252033,10442105269,10442105342,B11293128,B433077165
01JUL2014:14:42:00,35,9.01,ES0158252033,10442105321,10442105342,B11293128,C424759231
01JUL2014:14:42:00,46,9.01,ES0158252033,10442105337,10442112185,A8605026,B128778
01JUL2014:14:42:00,50,9.01,ES0158252033,10442105360,10442105320,B124251,B128778
01JUL2014:14:42:00,50,9.01,ES0158252033,10442105346,10442105344,A8605026,B128778
01JUL2014:14:42:00,50,9.01,ES0158252033,10442105328,10442105342,B11293128,A2007006
01JUL2014:14:42:00,51,9.01,ES0158252033,10442105360,10442105342,B11293128,B128778
01JUL2014:14:42:00,100,9.01,ES0158252033,10442105297,10442105342,B11293128,C8329321
01JUL2014:14:42:00,149,9.01,ES0158252033,10442105332,10442105308,C9324721,C156520
01JUL2014:14:42:00,150,9.01,ES0158252033,10442105324,10442105342,B11293128,B8734110
01JUL2014:14:42:00,150,9.01,ES0158252033,10442105269,10442105362,B429816540,B433077165
01JUL2014:14:42:02,15,9,ES0158252033,10442105030,10442105369,B11293128,B128778
01JUL2014:14:42:02,23,8.8,ES0158252033,10442105343,10442105369,B11293128,C8329321
01JUL2014:14:42:02,100,8.77,ES0158252033,10442112188,10442105369,B11293128,B429816540
01JUL2014:14:42:02,190,8.71,ES0158252033,10442105127,10442105369,B11293128,C156520
01JUL2014:14:42:02,200,8.8,ES0158252033,10442105352,10442105369,B11293128,B128778
01JUL2014:14:44:02,30,8.71,ES0158252033,10442105382,10442105375,B128778,B128778
01JUL2014:14:44:02,32,8.71,ES0158252033,10442105378,10442105369,B11293128,C156520
01JUL2014:14:44:02,35,8.71,ES0158252033,10442105400,10442105383,B128778,C156520
01JUL2014:14:44:02,50,8.71,ES0158252033,10442105376,10442105375,B128778,A203841
01JUL2014:14:44:02,54,8.71,ES0158252033,10442105379,10442105375,B128778,C11084986
01JUL2014:14:44:02,100,8.71,ES0158252033,10442112189,10442105375,B128778,B429816540
01JUL2014:14:44:16,100,8.77,ES0158252033,10442105413,10442112201,A8605026,B429816540
01JUL2014:14:44:18,45,8.77,ES0158252033,10442105414,10442112166,A2007006,B128778
01JUL2014:14:44:22,51,8.99,ES0158252033,10442105420,10442105406,A2007006,C156520
01JUL2014:14:44:22,60,8.98,ES0158252033,10442105420,10442105419,B206403,C156520
01JUL2014:14:44:22,62,8.99,ES0158252033,10442105420,10442105406,A2007006,C156520
01JUL2014:14:44:32,9,8.98,ES0158252033,10442105428,10442105421,A2007006,C11084986
01JUL2014:14:44:32,54,8.98,ES0158252033,10442105430,10442105429,A2007006,C156520
01JUL2014:14:44:37,17,8.98,ES0158252033,10442105433,10442105429,A2007006,B429816540
01JUL2014:14:44:38,42,9.04,ES0158252033,10442105435,10442112186,A8605026,C8329321
01JUL2014:14:44:38,100,9.04,ES0158252033,10442105422,10442112186,A8605026,B128778
01JUL2014:14:44:38,100,9.04,ES0158252033,10442105438,10442112186,A8605026,B429816540
01JUL2014:14:44:39,21,8.81,ES0158252033,10442105436,10442105440,A95703,A11288376
01JUL2014:14:44:39,85,8.81,ES0158252033,10442105437,10442105440,A95703,A8982441
01JUL2014:14:44:44,50,8.8,ES0158252033,10442105447,10442105440,A95703,C439398190
01JUL2014:14:44:44,100,8.8,ES0158252033,10442105447,10442105440,A95703,C439398190
01JUL2014:14:44:47,110,8.8,ES0158252033,10442105448,10442105440,A95703,C424759231
01JUL2014:14:44:52,4,8.72,ES0158252033,10442105432,10442105452,B8734110,B405882786
01JUL2014:14:44:52,25,8.76,ES0158252033,10442105423,10442105452,B8734110,B429816540
01JUL2014:14:44:52,150,8.8,ES0158252033,10442105451,10442105440,A95703,B128778
01JUL2014:14:44:55,165,8.8,ES0158252033,10442105458,10442105440,A95703,C439398190
01JUL2014:14:44:56,185,8.8,ES0158252033,10442105459,10442105440,A95703,B8734110
01JUL2014:14:45:07,140,8.8,ES0158252033,10442105465,10442105440,A95703,B429816540
01JUL2014:14:45:08,100,9.04,ES0158252033,10442105468,10442112186,A8605026,C9324721
01JUL2014:14:45:14,150,9.04,ES0158252033,10442105478,10442112186,A8605026,B429816540
01JUL2014:14:45:15,10,9.04,ES0158252033,10442105482,10442112186,A8605026,B429816540
01JUL2014:14:45:15,90,9.04,ES0158252033,10442105481,10442112186,A8605026,B429816540
01JUL2014:14:45:18,100,9.04,ES0158252033,10442105485,10442112186,A8605026,B433077165
01JUL2014:14:45:51,130,8.79,ES0158252033,10442105507,10442112232,B429816540,C156520
01JUL2014:14:45:53,110,8.78,ES0158252033,10442105509,10442112232,B429816540,B124251
01JUL2014:14:45:57,10,8.78,ES0158252033,10442105511,10442112233,B405882786,C8329321
01JUL2014:14:46:06,122,8.91,ES0158252033,10442105518,10442112229,B429816540,C424759231
01JUL2014:14:46:08,9,8.91,ES0158252033,10442105520,10442112229,B429816540,C424759231
01JUL2014:14:46:13,15,8.99,ES0158252033,10442105528,10442105497,B433077165,B128778
01JUL2014:14:46:20,13,9.31,ES0158252033,10442105540,10442112236,B405882786,C8390656
01JUL2014:14:46:20,99,9.48,ES0158252033,10442105540,10442105381,B128778,C8390656
01JUL2014:14:46:20,100,9.45,ES0158252033,10442105540,10442105453,B429816540,C8390656
01JUL2014:14:46:20,120,9.35,ES0158252033,10442105540,10442105537,A128271,C8390656
01JUL2014:14:48:20,1,9.2,ES0158252033,10442105570,10442105596,B405882786,C424759231
01JUL2014:14:48:20,20,9.2,ES0158252033,10442105571,10442105548,C9324721,C9324721
01JUL2014:14:48:20,30,9.2,ES0158252033,10442105577,10442105548,C9324721,C8329321
01JUL2014:14:48:20,33,9.2,ES0158252033,10442105591,10442105552,B240471,C8329321
01JUL2014:14:48:20,70,9.2,ES0158252033,10442105558,10442105565,B128778,B128778
01JUL2014:14:48:20,200,9.2,ES0158252033,10442105580,10442112246,A8605026,C9324721
01JUL2014:14:48:31,90,9,ES0158252033,10442105605,10442112119,A8605026,A8982441
01JUL2014:14:48:36,23,8.81,ES0158252033,10442105608,10442112107,A8605026,B405882786
01JUL2014:14:48:36,27,8.98,ES0158252033,10442105619,10442105617,B429816540,B429816540
01JUL2014:14:48:36,120,8.86,ES0158252033,10442105610,10442112107,A8605026,A128271
01JUL2014:14:48:36,133,8.81,ES0158252033,10442105608,10442112107,A8605026,B405882786
01JUL2014:14:48:44,150,8.82,ES0158252033,10442105631,10442112250,A8605026,B429816540
01JUL2014:14:48:44,185,8.8,ES0158252033,10442105575,10442112250,A8605026,C156520
01JUL2014:14:48:48,156,8.8,ES0158252033,10442105587,10442105640,B405882786,C424759231
01JUL2014:14:48:49,113,8.8,ES0158252033,10442105604,10442105641,B155961,C424759231
01JUL2014:14:48:49,175,8.8,ES0158252033,10442105637,10442105641,B155961,B128778
01JUL2014:14:48:50,80,8.7,ES0158252033,10442105519,10442105642,B429816540,B128778
01JUL2014:14:48:50,100,8.7,ES0158252033,10442105553,10442105642,B429816540,C424759231
01JUL2014:14:49:11,58,8.97,ES0158252033,10442105657,10442112248,A128271,C156520
01JUL2014:14:49:12,100,8.83,ES0158252033,10442112258,10442105658,C11084986,A11288376
01JUL2014:14:49:16,105,9,ES0158252033,10442105659,10442105662,B155961,B429816540
01JUL2014:14:49:50,100,8.89,ES0158252033,10442105688,10442112264,B429816540,C11084986
01JUL2014:14:50:00,50,8.77,ES0158252033,10442105679,10442105693,A2007006,C424759231
01JUL2014:14:50:01,79,8.75,ES0158252033,10442105671,10442105695,C439398190,B128778
01JUL2014:14:50:01,148,8.75,ES0158252033,10442105689,10442105695,C439398190,C156520
01JUL2014:14:50:08,48,8.88,ES0158252033,10442105700,10442112267,A128271,B429816540
01JUL2014:14:50:30,50,8.86,ES0158252033,10442105701,10442105711,B8734110,B128778
01JUL2014:14:50:30,56,8.76,ES0158252033,10442105696,10442105711,B8734110,A128271
01JUL2014:14:50:30,94,8.86,ES0158252033,10442105708,10442105711,B8734110,A8982441
01JUL2014:14:50:35,120,8.67,ES0158252033,10442105512,10442105712,B228150,C9324721
01JUL2014:14:50:35,150,8.71,ES0158252033,10442105707,10442105712,B228150,A11288376
01JUL2014:14:50:48,100,8.8,ES0158252033,10442105720,10442112270,A2007006,A2007006
01JUL2014:14:51:03,150,8.61,ES0158252033,10442105716,10442105728,C9324721,B128778
01JUL2014:14:51:24,100,8.88,ES0158252033,10442105741,10442112266,A8605026,C156520
01JUL2014:14:51:24,189,8.89,ES0158252033,10442105741,10442112270,A2007006,C156520
01JUL2014:14:51:28,72,8.87,ES0158252033,10442105743,10442112269,A128271,B429816540
01JUL2014:14:51:37,86,8.89,ES0158252033,10442105745,10442112270,A2007006,C424759231
01JUL2014:14:51:38,52,8.81,ES0158252033,10442112279,10442105746,C11084986,B429816540
01JUL2014:14:51:41,61,8.97,ES0158252033,10442105748,10442105740,B405882786,C11084986
01JUL2014:14:51:51,38,9.15,ES0158252033,10442105764,10442105648,B433077165,C8329321
01JUL2014:14:52:03,200,9,ES0158252033,10442105760,10442105772,A2007006,B128778
01JUL2014:14:52:05,100,9.2,ES0158252033,10442105777,10442112246,A8605026,B11293128
01JUL2014:14:52:14,20,9.24,ES0158252033,10442105790,10442105783,B206403,C439398190
01JUL2014:14:52:18,50,9.25,ES0158252033,10442105792,10442105556,A95703,B429816540
01JUL2014:14:52:24,100,9.25,ES0158252033,10442105802,10442105556,A95703,B429816540
01JUL2014:14:52:25,100,9.1,ES0158252033,10442112288,10442105803,C1840321,B433077165
01JUL2014:14:52:25,200,9.25,ES0158252033,10442105804,10442105556,A95703,B128778
01JUL2014:14:52:36,67,9.34,ES0158252033,10442105815,10442105786,B429816540,B8734110
01JUL2014:14:52:39,100,9.37,ES0158252033,10442105816,10442112245,A8605026,C8329321
01JUL2014:14:52:46,80,9.35,ES0158252033,10442105815,10442105821,B8734110,B8734110
01JUL2014:14:53:01,200,9.05,ES0158252033,10442105830,10442105832,A8605026,B429816540
01JUL2014:14:53:02,57,9,ES0158252033,10442105793,10442105834,A125250,C424759231
01JUL2014:14:53:03,110,8.85,ES0158252033,10442105781,10442105837,A125250,C8329321
01JUL2014:14:53:05,15,8.7,ES0158252033,10442105797,10442112296,A8605026,C8329321
01JUL2014:14:53:05,38,8.7,ES0158252033,10442105744,10442112296,A8605026,B128778
01JUL2014:14:53:15,25,9.07,ES0158252033,10442105854,10442112300,A11288376,B429816540
01JUL2014:14:53:36,100,8.89,ES0158252033,10442105879,10442112303,B429816540,B8734110
01JUL2014:14:53:38,117,8.9,ES0158252033,10442105880,10442105867,B433077165,B128778
01JUL2014:14:53:46,200,8.87,ES0158252033,10442105890,10442105883,B433077165,C9324721
01JUL2014:14:54:06,10,9.21,ES0158252033,10442105901,10442112308,B405882786,B429816540
01JUL2014:14:54:15,100,9.13,ES0158252033,10442105909,10442112310,B429816540,B433077165
01JUL2014:14:54:20,200,9,ES0158252033,10442105907,10442105912,C156520,B429816540
01JUL2014:14:54:35,40,8.98,ES0158252033,10442105919,10442112308,B405882786,C9324721
01JUL2014:14:54:35,193,8.96,ES0158252033,10442105922,10442112308,B405882786,C9324721
01JUL2014:14:54:39,50,8.75,ES0158252033,10442105877,10442105929,C439398190,B128778
01JUL2014:14:54:41,38,8.95,ES0158252033,10442105931,10442112317,B429816540,B128778
01JUL2014:14:54:57,10,8.88,ES0158252033,10442105940,10442112317,B429816540,C424759231
01JUL2014:14:54:57,100,8.88,ES0158252033,10442105941,10442112317,B429816540,B124251
01JUL2014:14:56:09,138,9.3,ES0158252033,10442105995,10442105892,B240471,C9324721
01JUL2014:14:56:12,150,9.3,ES0158252033,10442105997,10442105892,B240471,C1840321
01JUL2014:14:56:16,100,9.3,ES0158252033,10442106000,10442105892,B240471,C439398190
01JUL2014:14:56:23,100,9.12,ES0158252033,10442112319,10442106009,B128778,A11288376
01JUL2014:14:56:38,12,9.19,ES0158252033,10442106020,10442106018,A11288376,C156520
01JUL2014:14:56:38,18,9.25,ES0158252033,10442106020,10442106005,A95703,C156520
01JUL2014:14:56:55,50,9.22,ES0158252033,10442106029,10442106027,B429816540,B128778
01JUL2014:14:57:03,200,9,ES0158252033,10442106023,10442106036,B405882786,C8329321
01JUL2014:14:57:24,30,9.05,ES0158252033,10442106049,10442106045,A8605026,C424759231
01JUL2014:14:57:40,200,9,ES0158252033,10442106058,10442106051,A95703,C9324721
01JUL2014:14:58:05,46,9.1,ES0158252033,10442106070,10442112338,C439398190,C424759231
01JUL2014:14:58:05,94,9.1,ES0158252033,10442106070,10442112332,A128271,C424759231
01JUL2014:14:58:20,26,9.12,ES0158252033,10442106074,10442106040,B128778,B433077165
01JUL2014:14:58:20,50,9.18,ES0158252033,10442106074,10442106047,B128778,B433077165
01JUL2014:14:58:22,200,9.2,ES0158252033,10442106076,10442106038,B433077165,C156520
01JUL2014:14:58:27,160,9.12,ES0158252033,10442106075,10442106081,B128778,B429816540
01JUL2014:14:58:37,54,9.2,ES0158252033,10442106084,10442106038,B433077165,C11084986
01JUL2014:14:58:41,28,9.12,ES0158252033,10442106085,10442106087,A8605026,B128778
01JUL2014:14:58:41,141,9.04,ES0158252033,10442112345,10442106087,A8605026,B429816540
01JUL2014:14:58:42,25,8.9,ES0158252033,10442105962,10442106090,A125250,C11084986
01JUL2014:14:58:42,30,8.9,ES0158252033,10442105977,10442106091,A8605026,B128778
01JUL2014:14:58:42,68,8.95,ES0158252033,10442106061,10442106090,A125250,C156520
